Date,Adj Close,Close,High,Low,Open,Volume
2024-12-10,1152.6649169921875,1153.6500244140625,1165.050048828125,1151.25,1157.0,4714389
2024-12-11,1146.2703857421875,1147.25,1158.3499755859375,1144.550048828125,1150.0,7788242
2024-12-12,1144.6717529296875,1145.6500244140625,1154.550048828125,1143.5999755859375,1145.0,4825283
2024-12-13,1147.169677734375,1148.1500244140625,1152.699951171875,1113.6500244140625,1141.0,8731618
2024-12-16,1149.917236328125,1150.9000244140625,1155.0,1141.75,1146.5,3975202
2024-12-17,1135.27978515625,1136.25,1151.8499755859375,1130.0,1145.25,7292817
2024-12-18,1121.291748046875,1122.25,1139.9000244140625,1115.949951171875,1136.199951171875,7222127
2024-12-19,1107.953125,1108.9000244140625,1119.050048828125,1101.050048828125,1104.9000244140625,11677610
2024-12-20,1070.9346923828125,1071.8499755859375,1105.8499755859375,1065.0,1103.949951171875,12623056
2024-12-23,1078.228515625,1079.1500244140625,1083.550048828125,1072.4000244140625,1075.0999755859375,3886921
2024-12-24,1077.978759765625,1078.9000244140625,1084.75,1076.0,1077.300048828125,4343694
2024-12-26,1075.780517578125,1076.699951171875,1092.5999755859375,1072.75,1083.0,4775460
2024-12-27,1076.5299072265625,1077.449951171875,1086.25,1076.0,1078.0999755859375,3801667
2024-12-30,1069.036376953125,1069.949951171875,1096.5,1063.949951171875,1074.0999755859375,9452155
2024-12-31,1063.790771484375,1064.699951171875,1070.449951171875,1058.5,1062.0,5292136
2025-01-01,1070.8848876953125,1071.800048828125,1076.949951171875,1053.949951171875,1064.1500244140625,2985355
2025-01-02,1085.672119140625,1086.5999755859375,1088.699951171875,1067.5,1072.0,6557076
2025-01-03,1083.9736328125,1084.9000244140625,1093.5,1079.800048828125,1086.0,7357220
2025-01-06,1062.491943359375,1063.4000244140625,1090.0,1059.9000244140625,1087.75,5283413
2025-01-07,1066.5885009765625,1067.5,1070.5,1056.0,1064.550048828125,4619462
2025-01-08,1074.0321044921875,1074.949951171875,1082.3499755859375,1059.0999755859375,1063.75,8780098
2025-01-09,1060.8433837890625,1061.75,1080.1500244140625,1054.25,1079.5999755859375,9054190
2025-01-10,1039.811279296875,1040.699951171875,1064.8499755859375,1037.0,1056.25,5612886
2025-01-13,1048.404052734375,1049.300048828125,1063.0,1023.25,1026.5999755859375,7180930
2025-01-14,1050.7520751953125,1051.6500244140625,1061.0,1045.5,1052.949951171875,6892897
2025-01-15,1025.9232177734375,1026.800048828125,1052.9000244140625,1014.6500244140625,1043.0,11418721
2025-01-16,1037.1136474609375,1038.0,1046.449951171875,1027.050048828125,1033.9000244140625,10261727
2025-01-17,990.2037353515625,991.0499877929688,1011.7000122070312,974.5999755859375,1000.0,33831617
2025-01-20,987.206298828125,988.0499877929688,994.2000122070312,976.5,992.0499877929688,33440507
2025-01-21,969.37158203125,970.2000122070312,994.4500122070312,963.0,993.5999755859375,11894500
2025-01-22,958.4808349609375,959.2999877929688,975.75,954.0,975.75,17303146
2025-01-23,950.2379150390625,951.0499877929688,963.7000122070312,948.0,954.0,24649522
2025-01-24,947.6900634765625,948.5,961.7999877929688,946.0999755859375,948.0,14421921
2025-01-27,947.2904052734375,948.0999755859375,949.75,933.5,943.0999755859375,12713296
2025-01-28,982.9598999023438,983.7999877929688,993.8499755859375,958.2000122070312,960.0,21781371
2025-01-29,982.560302734375,983.4000244140625,988.6500244140625,977.5999755859375,988.0,11175206
2025-01-30,983.8591918945312,984.7000122070312,991.4000244140625,974.7999877929688,984.6500244140625,10473118
2025-01-31,985.2579345703125,986.0999755859375,990.0,978.0499877929688,982.0,9036312
2025-02-01,997.2977294921875,998.1500244140625,1004.9500122070312,982.0,989.5,4830391
2025-02-03,988.55517578125,989.4000244140625,1000.5,983.3499755859375,987.0999755859375,7124605
2025-02-04,1014.4330444335938,1015.2999877929688,1017.0999755859375,987.7999877929688,994.0,16058171
2025-02-05,1012.4347534179688,1013.2999877929688,1022.0499877929688,1010.5,1020.5999755859375,7858373
2025-02-06,1019.8284301757812,1020.7000122070312,1021.8499755859375,1010.0499877929688,1012.0,5815563
2025-02-07,1023.2255249023438,1024.0999755859375,1027.3499755859375,1007.6500244140625,1019.5,8638651
2025-02-10,1010.8860473632812,1011.75,1026.75,1006.2000122070312,1021.0,3960565
2025-02-11,1006.539794921875,1007.4000244140625,1016.3499755859375,1002.5999755859375,1009.0,4808215
2025-02-12,1006.0402221679688,1006.9000244140625,1010.6500244140625,984.0,1000.0,7669283
2025-02-13,1007.339111328125,1008.2000122070312,1017.4500122070312,1001.0499877929688,1003.0,6348246
2025-02-14,996.6482543945312,997.5,1016.0,987.6500244140625,1010.5499877929688,5375755
2025-02-17,992.1021118164062,992.9500122070312,999.6500244140625,978.0499877929688,992.4500122070312,7166803
2025-02-18,993.3011474609375,994.1500244140625,997.3499755859375,986.5499877929688,992.9500122070312,3090004
2025-02-19,1010.4863891601562,1011.3499755859375,1013.4500122070312,988.1500244140625,991.6500244140625,6401381
2025-02-20,1016.3314208984375,1017.2000122070312,1019.6500244140625,1006.5,1008.4000244140625,5011212
2025-02-21,1008.0885009765625,1008.9500122070312,1021.9000244140625,1000.6500244140625,1012.0,5019937
2025-02-24,1009.1875,1010.0499877929688,1013.0,998.5499877929688,1001.3499755859375,4265454
2025-02-25,1008.23828125,1009.0999755859375,1013.7000122070312,997.0999755859375,1004.0,5708975
2025-02-27,1015.8318481445312,1016.7000122070312,1023.5499877929688,1005.1500244140625,1007.6500244140625,9777690
2025-02-28,1014.6828002929688,1015.5499877929688,1035.5,1009.9500122070312,1014.7999877929688,15026849
2025-03-03,1006.389892578125,1007.25,1019.4000244140625,992.0,1017.0499877929688,6763184
2025-03-04,1000.944580078125,1001.7999877929688,1011.0999755859375,998.5999755859375,1001.0999755859375,5786420
2025-03-05,1013.5838012695312,1014.4500122070312,1017.4000244140625,1002.5499877929688,1003.0,5133873
2025-03-06,1033.2169189453125,1034.0999755859375,1039.5,1015.1500244140625,1022.5999755859375,7861120
2025-03-07,1036.7640380859375,1037.6500244140625,1050.3499755859375,1030.699951171875,1033.699951171875,7597321
2025-03-10,1034.9654541015625,1035.8499755859375,1050.5,1032.3499755859375,1036.0,5995655
2025-03-11,1024.774169921875,1025.6500244140625,1036.800048828125,1021.0999755859375,1030.4000244140625,4771085
2025-03-12,1010.3365478515625,1011.2000122070312,1029.800048828125,999.2000122070312,1025.199951171875,7504702
2025-03-13,1009.33740234375,1010.2000122070312,1016.0,1005.0999755859375,1015.0,4004140
2025-03-17,1033.2669677734375,1034.1500244140625,1039.0,1011.0999755859375,1011.0999755859375,5938668
2025-03-18,1033.2669677734375,1034.1500244140625,1034.1500244140625,1034.1500244140625,1034.1500244140625,0
2025-03-19,1051.1517333984375,1052.050048828125,1058.550048828125,1043.5,1047.800048828125,4822365
2025-03-20,1053.44970703125,1054.3499755859375,1058.9000244140625,1046.9000244140625,1056.25,3742644
2025-03-21,1069.2362060546875,1070.1500244140625,1075.550048828125,1050.550048828125,1054.3499755859375,6848565
2025-03-24,1096.9124755859375,1097.8499755859375,1104.949951171875,1073.699951171875,1082.0,8284863
2025-03-25,1117.594970703125,1118.550048828125,1123.5,1096.3499755859375,1109.949951171875,11720528
2025-03-26,1095.31396484375,1096.25,1118.8499755859375,1089.050048828125,1115.0,7127060
2025-03-27,1097.412109375,1098.3499755859375,1108.0,1088.0999755859375,1092.0,8508917
2025-03-28,1101.0589599609375,1102.0,1107.0,1086.5,1098.4000244140625,4921190
2025-04-01,1084.6729736328125,1085.5999755859375,1101.25,1070.0,1093.199951171875,6638140
2025-04-02,1083.52392578125,1084.449951171875,1095.5999755859375,1080.75,1091.699951171875,4065344
2025-04-03,1088.9193115234375,1089.8499755859375,1091.949951171875,1075.300048828125,1078.9000244140625,5345660
2025-04-04,1090.3681640625,1091.300048828125,1101.9000244140625,1075.449951171875,1081.5,6059991
2025-04-07,1047.0550537109375,1047.949951171875,1069.0,1032.3499755859375,1035.0,9720457
2025-04-08,1076.9295654296875,1077.8499755859375,1084.949951171875,1060.300048828125,1061.0,8723357
2025-04-09,1060.7435302734375,1061.6500244140625,1081.8499755859375,1058.0,1073.0999755859375,6690201
2025-04-11,1068.0372314453125,1068.949951171875,1072.699951171875,1057.550048828125,1063.300048828125,8144072
2025-04-15,1111.849853515625,1112.800048828125,1117.0,1083.0,1090.0,9320299
2025-04-16,1160.3084716796875,1161.300048828125,1163.5,1112.5999755859375,1122.699951171875,12836428
2025-04-17,1189.783203125,1190.800048828125,1199.199951171875,1153.5999755859375,1155.5999755859375,13446336
2025-04-21,1221.9556884765625,1223.0,1238.699951171875,1198.0999755859375,1202.0,15166580
2025-04-22,1215.760986328125,1216.800048828125,1235.0,1212.0999755859375,1230.4000244140625,8461710
2025-04-23,1205.8695068359375,1206.9000244140625,1230.0,1194.9000244140625,1225.300048828125,9433911
2025-04-24,1206.0692138671875,1207.0999755859375,1220.0,1199.0999755859375,1199.0999755859375,9078137
2025-04-25,1165.30419921875,1166.300048828125,1179.9000244140625,1146.0,1177.0,17243807
2025-04-28,1191.781494140625,1192.800048828125,1196.0,1164.300048828125,1166.300048828125,5523502
2025-04-29,1186.2862548828125,1187.300048828125,1210.0,1184.4000244140625,1194.0,6074520
2025-04-30,1183.9881591796875,1185.0,1193.9000244140625,1175.0,1185.0999755859375,6288257
2025-05-02,1182.3895263671875,1183.4000244140625,1210.5,1180.0999755859375,1182.0999755859375,5249372
2025-05-05,1172.1981201171875,1173.199951171875,1190.0,1164.300048828125,1190.0,7236056
2025-05-06,1160.4083251953125,1161.4000244140625,1178.800048828125,1157.699951171875,1178.0,5348267
2025-05-07,1160.3084716796875,1161.300048828125,1168.5999755859375,1152.9000244140625,1159.0,4263817
2025-05-08,1171.198974609375,1172.199951171875,1179.0,1165.5999755859375,1170.0,9912347
2025-05-09,1150.1170654296875,1151.0999755859375,1172.199951171875,1148.5,1160.0,5379571
2025-05-12,1201.9727783203125,1203.0,1209.0,1175.199951171875,1185.0,7616208
2025-05-13,1192.580810546875,1193.5999755859375,1214.800048828125,1190.0,1205.199951171875,5569926
2025-05-14,1194.4791259765625,1195.5,1199.4000244140625,1185.9000244140625,1195.9000244140625,4084921
2025-05-15,1208.0675048828125,1209.0999755859375,1217.0,1185.0,1197.0,6705748
2025-05-16,1207.767822265625,1208.800048828125,1213.300048828125,1203.199951171875,1206.0,4016269
2025-05-19,1201.77294921875,1202.800048828125,1219.0,1201.0999755859375,1208.0,4550022
2025-05-20,1194.7789306640625,1195.800048828125,1210.699951171875,1192.9000244140625,1208.0,4724482
2025-05-21,1196.7772216796875,1197.800048828125,1204.9000244140625,1182.699951171875,1197.0999755859375,3712472
2025-05-22,1187.485107421875,1188.5,1196.699951171875,1177.5,1196.699951171875,4795583
2025-05-23,1209.066650390625,1210.0999755859375,1213.0999755859375,1188.0999755859375,1188.5,3676469
2025-05-26,1214.162353515625,1215.199951171875,1224.199951171875,1208.699951171875,1216.199951171875,3607612
2025-05-27,1194.5791015625,1195.5999755859375,1216.699951171875,1190.4000244140625,1215.199951171875,7249163
2025-05-28,1193.6798095703125,1194.699951171875,1202.199951171875,1191.699951171875,1195.5999755859375,3525421
2025-05-29,1200.673828125,1201.699951171875,1209.0,1189.0,1200.0,7788068
2025-05-30,1191.181884765625,1192.199951171875,1208.800048828125,1189.5999755859375,1201.4000244140625,9998488
2025-06-02,1193.380126953125,1194.4000244140625,1200.9000244140625,1179.199951171875,1189.800048828125,3761853
2025-06-03,1180.4910888671875,1181.5,1198.9000244140625,1174.9000244140625,1195.0,8155665
2025-06-04,1170.0001220703125,1171.0,1191.300048828125,1168.5999755859375,1181.800048828125,4306355
2025-06-05,1158.0103759765625,1159.0,1175.5,1157.0,1172.5,10481600
2025-06-06,1193.5799560546875,1194.5999755859375,1201.199951171875,1151.199951171875,1158.9000244140625,14715421
2025-06-09,1218.8583984375,1219.9000244140625,1224.5,1206.199951171875,1212.5,9138108
2025-06-10,1231.747314453125,1232.800048828125,1235.9000244140625,1218.4000244140625,1224.4000244140625,7747558
2025-06-11,1230.3485107421875,1231.4000244140625,1241.800048828125,1228.0999755859375,1232.5999755859375,4135775
2025-06-12,1211.8643798828125,1212.9000244140625,1237.0999755859375,1210.800048828125,1231.0,3461744
2025-06-13,1204.7703857421875,1205.800048828125,1211.699951171875,1195.5999755859375,1198.0,3906868
2025-06-16,1214.3621826171875,1215.4000244140625,1218.0,1196.0,1206.0999755859375,5697424
2025-06-17,1214.0623779296875,1215.0999755859375,1227.0,1211.300048828125,1215.4000244140625,4492946
2025-06-18,1219.9573974609375,1221.0,1223.300048828125,1203.9000244140625,1209.800048828125,3135662
2025-06-19,1216.4603271484375,1217.5,1227.800048828125,1213.800048828125,1218.0,4243763
2025-06-20,1219.6575927734375,1220.699951171875,1226.0,1214.199951171875,1217.5,4652390
2025-06-23,1213.063232421875,1214.0999755859375,1222.9000244140625,1205.5999755859375,1212.5999755859375,2312469
2025-06-24,1220.1572265625,1221.199951171875,1238.4000244140625,1215.5999755859375,1222.9000244140625,6745788
2025-06-25,1212.2640380859375,1213.300048828125,1226.300048828125,1211.0,1226.300048828125,4229259
2025-06-26,1232.44677734375,1233.5,1239.0,1211.199951171875,1215.199951171875,8678448
2025-06-27,1224.0538330078125,1225.0999755859375,1247.0,1220.4000244140625,1236.9000244140625,6068274
2025-06-30,1198.1759033203125,1199.199951171875,1236.0,1193.0999755859375,1228.9000244140625,6559872
2025-07-01,1172.2982177734375,1173.300048828125,1202.0,1167.0,1202.0,8702198
2025-07-02,1174.2965087890625,1175.300048828125,1181.9000244140625,1172.0,1180.0,5471100
2025-07-03,1170.0999755859375,1171.0999755859375,1181.0,1168.0,1178.0,6237185
2025-07-04,1177.5999755859375,1177.5999755859375,1179.5,1162.0,1174.0,3926186
2025-07-07,1175.0999755859375,1175.0999755859375,1177.5999755859375,1167.5999755859375,1177.5999755859375,5783402
2025-07-08,1165.4000244140625,1165.4000244140625,1180.0,1161.9000244140625,1180.0,9973619
2025-07-09,1164.699951171875,1164.699951171875,1171.0,1158.5999755859375,1160.0,8674795
2025-07-10,1164.300048828125,1164.300048828125,1176.5999755859375,1163.0,1170.0999755859375,4339755
2025-07-11,1173.800048828125,1173.800048828125,1175.9000244140625,1160.5999755859375,1162.0,4468654
2025-07-14,1172.699951171875,1172.699951171875,1179.9000244140625,1163.0,1179.0,4772502
2025-07-15,1165.9000244140625,1165.9000244140625,1179.0,1162.300048828125,1174.0,4776756
2025-07-16,1168.4000244140625,1168.4000244140625,1174.0,1157.0999755859375,1164.9000244140625,4388279
2025-07-17,1159.800048828125,1159.800048828125,1172.9000244140625,1154.800048828125,1170.0,5694428
2025-07-18,1099.300048828125,1099.300048828125,1115.9000244140625,1086.0,1090.0,38053695
2025-07-21,1099.5999755859375,1099.5999755859375,1101.5,1071.9000244140625,1086.0,15905500
2025-07-22,1098.0,1098.0,1110.5999755859375,1095.0,1102.0,9999957
2025-07-23,1104.800048828125,1104.800048828125,1110.5,1098.0999755859375,1099.5,6633979
2025-07-24,1095.0999755859375,1095.0999755859375,1105.0,1089.4000244140625,1104.0,9901209
2025-07-25,1086.0999755859375,1086.0999755859375,1101.0,1076.199951171875,1086.0999755859375,11779887
2025-07-28,1073.5999755859375,1073.5999755859375,1092.199951171875,1067.4000244140625,1080.9000244140625,9029557
2025-07-29,1064.199951171875,1064.199951171875,1078.699951171875,1055.4000244140625,1070.9000244140625,15599773
2025-07-30,1073.300048828125,1073.300048828125,1080.5999755859375,1062.0,1070.5,8247433
2025-07-31,1068.4000244140625,1068.4000244140625,1081.300048828125,1063.9000244140625,1066.0,7634413
2025-08-01,1062.4000244140625,1062.4000244140625,1070.9000244140625,1060.0,1065.0,5545447
2025-08-04,1068.5999755859375,1068.5999755859375,1070.0,1059.0,1064.4000244140625,4465845
2025-08-05,1070.800048828125,1070.800048828125,1079.9000244140625,1062.5,1068.0,5318081
2025-08-06,1071.0,1071.0,1077.699951171875,1065.5999755859375,1074.0,4216651
2025-08-07,1076.199951171875,1076.199951171875,1079.699951171875,1064.5,1067.800048828125,5321131
2025-08-08,1058.0999755859375,1058.0999755859375,1080.4000244140625,1054.199951171875,1073.0,5084903
2025-08-11,1073.300048828125,1073.300048828125,1075.4000244140625,1052.5999755859375,1058.0999755859375,5452775
2025-08-12,1070.0,1070.0,1076.5999755859375,1066.300048828125,1071.0999755859375,4573025
2025-08-13,1066.0,1066.0,1072.800048828125,1063.199951171875,1071.0999755859375,4966778
2025-08-14,1068.199951171875,1068.199951171875,1072.4000244140625,1062.0,1067.0,6761305
2025-08-18,1082.5999755859375,1082.5999755859375,1090.0,1079.4000244140625,1080.0,7964987
2025-08-19,1083.199951171875,1083.199951171875,1095.0,1075.800048828125,1078.0,5661531
2025-08-20,1080.199951171875,1080.199951171875,1083.699951171875,1077.800048828125,1081.0,3034728
2025-08-21,1078.9000244140625,1078.9000244140625,1090.0,1076.4000244140625,1090.0,6459262
2025-08-22,1070.9000244140625,1070.9000244140625,1078.5,1069.5,1076.0,3853718
2025-08-25,1070.0,1070.0,1074.5,1068.199951171875,1073.0,2711278
2025-08-26,1050.0999755859375,1050.0999755859375,1069.800048828125,1048.0,1068.0,7197666
2025-08-28,1051.9000244140625,1051.9000244140625,1059.5,1047.0,1057.0,8564803
2025-08-29,1045.199951171875,1045.199951171875,1063.0,1042.5,1052.0999755859375,4718016
2025-09-01,1061.5,1061.5,1064.0,1047.5999755859375,1047.5999755859375,3190426
2025-09-02,1056.199951171875,1056.199951171875,1064.9000244140625,1049.0,1061.5,4933541
2025-09-03,1054.699951171875,1054.699951171875,1064.9000244140625,1045.0,1056.199951171875,8303296
2025-09-04,1050.4000244140625,1050.4000244140625,1062.199951171875,1047.300048828125,1058.199951171875,8088417
2025-09-05,1055.9000244140625,1055.9000244140625,1058.0,1047.800048828125,1056.5999755859375,2849589
2025-09-08,1055.5,1055.5,1063.0,1054.0,1055.9000244140625,2260147
2025-09-09,1052.199951171875,1052.199951171875,1059.0,1048.699951171875,1057.5,4310419
2025-09-10,1070.0999755859375,1070.0999755859375,1074.0999755859375,1055.0999755859375,1058.0,5241075
2025-09-11,1087.4000244140625,1087.4000244140625,1093.0,1069.0,1069.0,5227539
2025-09-12,1105.300048828125,1105.300048828125,1108.699951171875,1088.4000244140625,1088.4000244140625,6014850
2025-09-15,1104.4000244140625,1104.4000244140625,1110.0,1100.0,1105.0,3881807
2025-09-16,1121.199951171875,1121.199951171875,1127.0999755859375,1104.0,1105.699951171875,7965606
2025-09-17,1126.0,1126.0,1128.5,1116.0999755859375,1121.300048828125,5590739
2025-09-18,1133.0,1133.0,1134.4000244140625,1121.199951171875,1129.0,5713032
2025-09-19,1135.9000244140625,1135.9000244140625,1144.0999755859375,1126.5999755859375,1133.0,8910732
2025-09-22,1144.4000244140625,1144.4000244140625,1147.5999755859375,1131.199951171875,1136.0,7689900
2025-09-23,1170.800048828125,1170.800048828125,1172.800048828125,1141.9000244140625,1146.0,16079093
2025-09-24,1158.9000244140625,1158.9000244140625,1172.800048828125,1154.0,1168.0,12812055
2025-09-25,1166.5999755859375,1166.5999755859375,1171.800048828125,1153.4000244140625,1154.699951171875,11188302
2025-09-26,1154.0,1154.0,1169.699951171875,1148.0,1161.5999755859375,5618932
2025-09-29,1132.199951171875,1132.199951171875,1158.300048828125,1126.699951171875,1155.4000244140625,9693881
2025-09-30,1131.5999755859375,1131.5999755859375,1137.0,1125.4000244140625,1130.0,8165203
2025-10-01,1159.5,1159.5,1164.800048828125,1131.0,1132.5,9655009
2025-10-03,1181.0,1181.0,1188.0,1169.5,1171.0,11095015
2025-10-06,1212.800048828125,1212.800048828125,1215.199951171875,1182.0999755859375,1185.0,20128505
2025-10-07,1186.800048828125,1186.800048828125,1212.0,1184.0,1212.0,8620156
2025-10-08,1180.5999755859375,1180.5999755859375,1194.800048828125,1174.0999755859375,1180.0999755859375,5160430
2025-10-09,1167.4000244140625,1167.4000244140625,1187.300048828125,1163.0999755859375,1178.0,7194651
2025-10-10,1180.4000244140625,1180.4000244140625,1191.699951171875,1165.199951171875,1168.0,6933035
2025-10-13,1189.5999755859375,1189.5999755859375,1193.5999755859375,1167.5,1171.0,4138448
2025-10-14,1176.800048828125,1176.800048828125,1191.800048828125,1166.5999755859375,1191.800048828125,5742538
2025-10-15,1169.5999755859375,1169.5999755859375,1181.699951171875,1164.0,1180.0,6328142
2025-10-16,1196.300048828125,1196.300048828125,1216.9000244140625,1185.300048828125,1216.4000244140625,17747171
2025-10-17,1200.199951171875,1200.199951171875,1212.9000244140625,1191.5999755859375,1196.300048828125,6404414
2025-10-20,1226.0,1226.0,1231.699951171875,1207.0,1207.9000244140625,7418616
2025-10-21,1237.300048828125,1237.300048828125,1238.800048828125,1222.0,1225.800048828125,1940248
2025-10-23,1258.800048828125,1258.800048828125,1276.0999755859375,1241.300048828125,1246.0,14611221
2025-10-24,1241.9000244140625,1241.9000244140625,1256.0,1240.0999755859375,1254.199951171875,4882046
2025-10-27,1254.0999755859375,1254.0999755859375,1258.5,1242.5999755859375,1243.4000244140625,6185072
2025-10-28,1246.300048828125,1246.300048828125,1258.9000244140625,1236.5999755859375,1249.0,8146777
2025-10-29,1248.800048828125,1248.800048828125,1251.0,1239.199951171875,1246.9000244140625,4578825
2025-10-30,1238.5999755859375,1238.5999755859375,1248.0,1235.0,1243.0,4017532
2025-10-31,1232.800048828125,1232.800048828125,1245.4000244140625,1231.0,1243.0,4106607
2025-11-03,1233.699951171875,1233.699951171875,1241.0,1222.300048828125,1226.0,6118907
2025-11-04,1226.5999755859375,1226.5999755859375,1235.9000244140625,1222.800048828125,1230.0999755859375,3299345
2025-11-06,1228.5,1228.5,1239.5999755859375,1225.0,1225.0,3733721
2025-11-07,1222.800048828125,1222.800048828125,1228.800048828125,1217.0,1227.0,3461466
2025-11-10,1217.0,1217.0,1232.800048828125,1215.5,1222.0,4140568
2025-11-11,1222.5,1222.5,1225.0,1209.4000244140625,1218.0999755859375,5615453
2025-11-12,1221.5999755859375,1221.5999755859375,1232.699951171875,1216.5,1227.9000244140625,6782513
2025-11-13,1225.199951171875,1225.199951171875,1234.800048828125,1213.199951171875,1219.0,3345231
2025-11-14,1241.5999755859375,1241.5999755859375,1246.0,1222.0,1224.0,5197740
2025-11-17,1249.5999755859375,1249.5999755859375,1261.0,1240.4000244140625,1243.9000244140625,4088026
2025-11-18,1265.4000244140625,1265.4000244140625,1273.5,1247.5999755859375,1250.0,10175969
2025-11-19,1270.4000244140625,1270.4000244140625,1273.0,1257.800048828125,1268.0,4101288
2025-11-20,1285.199951171875,1285.199951171875,1287.300048828125,1262.5999755859375,1275.0,4617594
2025-11-21,1275.800048828125,1275.800048828125,1284.5,1273.0,1284.0,6363593
2025-11-24,1269.0,1269.0,1290.9000244140625,1266.5999755859375,1279.199951171875,10491953
2025-11-25,1266.300048828125,1266.300048828125,1276.699951171875,1263.699951171875,1269.0999755859375,5290156
2025-11-26,1290.199951171875,1290.199951171875,1292.800048828125,1269.300048828125,1271.9000244140625,4842021
2025-11-27,1287.300048828125,1287.300048828125,1304.0,1281.0,1297.0,5924706
2025-11-28,1279.699951171875,1279.699951171875,1289.0,1275.0,1287.300048828125,3093636
2025-12-01,1275.699951171875,1275.699951171875,1289.0,1268.5,1288.0,4098016
2025-12-02,1258.0,1258.0,1281.0,1255.0999755859375,1270.699951171875,8115347
2025-12-03,1270.699951171875,1270.699951171875,1272.9000244140625,1255.0,1255.0,3582794
2025-12-04,1280.0,1280.0,1282.800048828125,1269.4000244140625,1270.699951171875,3216108
2025-12-05,1282.5,1282.5,1285.0,1267.300048828125,1275.199951171875,2728214
2025-12-08,1273.800048828125,1273.800048828125,1288.800048828125,1265.0999755859375,1284.0,2969478
2025-12-09,1275.9000244140625,1275.9000244140625,1281.4000244140625,1263.199951171875,1272.0,4239279
2025-12-10,1278.5999755859375,1278.5999755859375,1284.0,1268.300048828125,1273.0,2928746
2025-12-11,1272.699951171875,1272.699951171875,1282.0,1271.0,1277.4000244140625,2017404
2025-12-12,1286.0999755859375,1286.0999755859375,1291.0,1277.9000244140625,1278.0,2281078
2025-12-15,1284.800048828125,1284.800048828125,1290.4000244140625,1280.0,1285.0,1634472
2025-12-16,1219.5999755859375,1219.5999755859375,1277.5999755859375,1216.9000244140625,1277.0999755859375,11542048
2025-12-17,1224.699951171875,1224.699951171875,1236.0,1220.300048828125,1220.5999755859375,5147181
2025-12-18,1229.800048828125,1229.800048828125,1238.5,1220.199951171875,1226.0999755859375,3441592
2025-12-19,1230.5999755859375,1230.5999755859375,1241.5,1229.0999755859375,1236.699951171875,5055047
2025-12-22,1233.199951171875,1233.199951171875,1236.9000244140625,1226.800048828125,1235.0,2405809
2025-12-23,1225.0,1225.0,1239.0,1223.5,1239.0,2920318
2025-12-24,1226.300048828125,1226.300048828125,1235.4000244140625,1224.699951171875,1230.0,3155506
2025-12-26,1228.199951171875,1228.199951171875,1229.9000244140625,1222.0,1225.0,1665983
2025-12-29,1232.0,1232.0,1233.9000244140625,1219.0,1228.199951171875,2209655
2025-12-30,1246.0,1246.0,1252.0999755859375,1232.0,1233.0,5673233
2025-12-31,1269.4000244140625,1269.4000244140625,1271.5,1245.0,1246.0,3711090
2026-01-01,1274.4000244140625,1274.4000244140625,1279.199951171875,1263.800048828125,1270.0,2022412
2026-01-02,1266.9000244140625,1266.9000244140625,1281.800048828125,1264.300048828125,1273.9000244140625,5860547
2026-01-05,1285.800048828125,1285.800048828125,1289.699951171875,1270.0,1274.199951171875,6177100
2026-01-06,1293.800048828125,1293.800048828125,1304.5999755859375,1285.4000244140625,1304.5999755859375,6751769
2026-01-07,1295.5,1295.5,1299.0,1284.0,1293.0,5440002
2026-01-08,1286.800048828125,1286.800048828125,1303.199951171875,1283.800048828125,1291.0999755859375,3949654
2026-01-09,1272.0,1272.0,1295.300048828125,1270.0999755859375,1286.800048828125,5531427
2026-01-12,1274.199951171875,1274.199951171875,1279.5999755859375,1266.5,1274.699951171875,6489750
2026-01-13,1262.0,1262.0,1284.0,1258.699951171875,1274.0,5163166
2026-01-14,1298.800048828125,1298.800048828125,1308.0,1253.5,1255.0,7776704
2026-01-15,1298.800048828125,1298.800048828125,1298.800048828125,1298.800048828125,1298.800048828125,0
2026-01-16,1294.199951171875,1294.199951171875,1309.0,1286.5,1298.800048828125,5175495
2026-01-19,1307.5,1307.5,1327.0,1297.0999755859375,1307.0,8833223
2026-01-20,1293.5,1293.5,1310.9000244140625,1290.0,1306.0999755859375,6268527
2026-01-21,1284.9000244140625,1284.9000244140625,1297.699951171875,1267.4000244140625,1290.0,3854702
2026-01-22,1294.800048828125,1294.800048828125,1298.9000244140625,1281.4000244140625,1290.0,5949677
2026-01-23,1258.0,1258.0,1299.0,1248.0,1297.0,8885549
2026-01-27,1315.800048828125,1315.800048828125,1333.199951171875,1278.4000244140625,1288.800048828125,22715357
2026-01-28,1319.800048828125,1319.800048828125,1369.4000244140625,1310.199951171875,1348.0,15426403
2026-01-29,1363.699951171875,1363.699951171875,1367.0,1306.0,1318.0,16107684
2026-01-30,1370.4000244140625,1370.4000244140625,1378.699951171875,1352.0,1352.0,14758482
2026-02-02,1311.5,1311.5,1352.699951171875,1302.9000244140625,1339.0,8647298
2026-02-03,1356.199951171875,1356.199951171875,1418.300048828125,1345.5,1403.0,10384723
2026-02-04,1338.699951171875,1338.699951171875,1369.9000244140625,1336.5999755859375,1369.699951171875,6672251
2026-02-05,1330.5999755859375,1330.5999755859375,1340.0,1317.4000244140625,1340.0,3766488
2026-02-06,1341.5999755859375,1341.5999755859375,1346.4000244140625,1324.699951171875,1325.0,5876574
2026-02-09,1341.4000244140625,1341.4000244140625,1350.0,1330.699951171875,1350.0,4077536
