Date,Adj Close,Close,High,Low,Open,Volume
2024-12-13,1253.8497314453125,1259.949951171875,1262.0,1230.0,1241.949951171875,2818291
2024-12-16,1237.131103515625,1243.1500244140625,1261.8499755859375,1240.949951171875,1258.0,1337624
2024-12-17,1225.9356689453125,1231.9000244140625,1259.5,1229.050048828125,1235.0999755859375,2684726
2024-12-18,1204.19140625,1210.050048828125,1238.9000244140625,1207.25,1236.0,1931870
2024-12-19,1199.1658935546875,1205.0,1209.0,1185.0,1187.5,1541271
2024-12-20,1176.7249755859375,1182.449951171875,1215.9000244140625,1176.199951171875,1205.0,3045185
2024-12-23,1186.02978515625,1191.800048828125,1199.0,1174.25,1189.949951171875,1540796
2024-12-24,1176.4761962890625,1182.199951171875,1203.0999755859375,1180.0,1198.0,1380778
2024-12-26,1237.92724609375,1243.949951171875,1249.0,1182.550048828125,1187.0,3827047
2024-12-27,1224.7413330078125,1230.699951171875,1250.949951171875,1225.75,1248.449951171875,2595142
2024-12-30,1212.6004638671875,1218.5,1258.800048828125,1212.0,1233.75,8312636
2024-12-31,1225.139404296875,1231.0999755859375,1236.800048828125,1208.1500244140625,1222.0,1717204
2025-01-01,1212.7994384765625,1218.699951171875,1231.800048828125,1206.3499755859375,1223.0,1937930
2025-01-02,1220.064208984375,1226.0,1228.4000244140625,1208.0999755859375,1223.800048828125,3772207
2025-01-03,1193.7423095703125,1199.550048828125,1237.5999755859375,1197.0,1234.5,3040564
2025-01-06,1157.4189453125,1163.050048828125,1200.9000244140625,1158.050048828125,1199.550048828125,2298522
2025-01-07,1168.31591796875,1174.0,1182.1500244140625,1162.050048828125,1163.050048828125,2010913
2025-01-08,1146.7210693359375,1152.300048828125,1183.550048828125,1141.0999755859375,1183.550048828125,2900996
2025-01-09,1126.8675537109375,1132.3499755859375,1156.699951171875,1129.949951171875,1156.699951171875,1884725
2025-01-10,1106.8150634765625,1112.199951171875,1137.4000244140625,1106.300048828125,1134.9000244140625,1902237
2025-01-13,1061.4857177734375,1066.6500244140625,1106.449951171875,1058.949951171875,1100.9000244140625,2273302
2025-01-14,1111.69140625,1117.0999755859375,1131.4000244140625,1075.050048828125,1078.8499755859375,6277854
2025-01-15,1123.434326171875,1128.9000244140625,1141.949951171875,1118.5,1125.0,3135942
2025-01-16,1145.178466796875,1150.75,1190.0,1145.4000244140625,1179.949951171875,3997547
2025-01-17,1157.8668212890625,1163.5,1173.6500244140625,1145.5,1163.0,2464355
2025-01-20,1143.138427734375,1148.699951171875,1172.0,1146.5,1172.0,1312101
2025-01-21,1100.8441162109375,1106.199951171875,1154.25,1104.0,1150.0,3134022
2025-01-22,1096.913330078125,1102.25,1118.050048828125,1080.449951171875,1115.5,1906032
2025-01-23,1098.65478515625,1104.0,1114.25,1089.6500244140625,1102.25,1968815
2025-01-24,1088.8525390625,1094.1500244140625,1115.0,1088.25,1104.1500244140625,2400140
2025-01-27,1076.7613525390625,1082.0,1093.5999755859375,1067.550048828125,1085.0999755859375,2371555
2025-01-28,1075.4676513671875,1080.699951171875,1096.6500244140625,1061.25,1087.0,2404643
2025-01-29,1091.638916015625,1096.949951171875,1102.8499755859375,1074.5,1085.0,4603700
2025-01-30,1071.8353271484375,1077.050048828125,1118.5,1010.75,1103.9000244140625,14097862
2025-01-31,1094.02734375,1099.3499755859375,1109.25,1074.0,1085.0,4659891
2025-02-01,1078.8511962890625,1084.0999755859375,1117.5,1063.0,1105.9000244140625,4919797
2025-02-03,1079.5975341796875,1084.8499755859375,1094.0,1055.0,1084.0,3961203
2025-02-04,1119.6527099609375,1125.0999755859375,1127.9000244140625,1091.75,1100.0,4071098
2025-02-05,1138.8094482421875,1144.3499755859375,1154.9000244140625,1123.550048828125,1126.0,2979646
2025-02-06,1158.4141845703125,1164.050048828125,1169.4000244140625,1140.0999755859375,1155.5999755859375,6263278
2025-02-07,1140.551025390625,1146.0999755859375,1175.6500244140625,1132.800048828125,1160.0,4079540
2025-02-10,1138.66015625,1144.199951171875,1158.8499755859375,1127.25,1150.0,2415627
2025-02-11,1134.580078125,1140.0999755859375,1160.0,1114.050048828125,1144.199951171875,4901591
2025-02-12,1123.4840087890625,1128.949951171875,1144.199951171875,1098.949951171875,1140.0,2862155
2025-02-13,1106.1683349609375,1111.550048828125,1151.6500244140625,1106.050048828125,1133.800048828125,3763868
2025-02-14,1057.5548095703125,1062.699951171875,1120.0,1042.1500244140625,1120.0,4565339
2025-02-17,1077.656982421875,1082.9000244140625,1089.300048828125,1040.0,1058.949951171875,2518527
2025-02-18,1079.8961181640625,1085.1500244140625,1087.9000244140625,1061.949951171875,1082.9000244140625,1715308
2025-02-19,1077.607177734375,1082.8499755859375,1091.699951171875,1054.550048828125,1061.5999755859375,1792268
2025-02-20,1106.3175048828125,1111.699951171875,1126.0,1074.0,1074.199951171875,3714173
2025-02-21,1078.0052490234375,1083.25,1119.0999755859375,1080.0,1111.699951171875,2360177
2025-02-24,1065.217529296875,1070.4000244140625,1083.25,1065.699951171875,1083.25,1669749
2025-02-25,1075.119384765625,1080.3499755859375,1091.4000244140625,1067.75,1074.5999755859375,1665355
2025-02-27,1073.72607421875,1078.949951171875,1087.949951171875,1069.0999755859375,1083.0,1819078
2025-02-28,1064.222412109375,1069.4000244140625,1082.9000244140625,1059.199951171875,1074.0,2849138
2025-03-03,1047.9515380859375,1053.050048828125,1081.0,1040.5999755859375,1074.949951171875,2274285
2025-03-04,1052.8277587890625,1057.949951171875,1063.0,1036.5,1047.949951171875,1788886
2025-03-05,1107.3126220703125,1112.699951171875,1118.6500244140625,1055.0,1056.800048828125,3785743
2025-03-06,1130.6988525390625,1136.199951171875,1148.75,1101.8499755859375,1118.199951171875,4020627
2025-03-07,1138.958740234375,1144.5,1156.949951171875,1134.0999755859375,1136.199951171875,2211623
2025-03-10,1137.3665771484375,1142.9000244140625,1168.6500244140625,1136.949951171875,1146.0,2430740
2025-03-11,1129.5047607421875,1135.0,1145.9000244140625,1124.4000244140625,1137.300048828125,2399428
2025-03-12,1122.8372802734375,1128.300048828125,1155.1500244140625,1105.0,1139.0,2842848
2025-03-13,1113.78125,1119.199951171875,1139.449951171875,1115.050048828125,1135.0,1358839
2025-03-17,1131.6444091796875,1137.1500244140625,1148.550048828125,1111.199951171875,1114.800048828125,1489537
2025-03-18,1131.6444091796875,1137.1500244140625,1137.1500244140625,1137.1500244140625,1137.1500244140625,0
2025-03-19,1167.818359375,1173.5,1184.5,1158.800048828125,1160.0,2416781
2025-03-20,1171.7491455078125,1177.449951171875,1186.949951171875,1161.199951171875,1185.0,1919013
2025-03-21,1183.0443115234375,1188.800048828125,1202.550048828125,1172.050048828125,1182.0,3127446
2025-03-24,1194.9862060546875,1200.800048828125,1210.8499755859375,1186.050048828125,1196.0,2135192
2025-03-25,1176.7249755859375,1182.449951171875,1209.0999755859375,1174.550048828125,1205.0,2090037
2025-03-26,1175.879150390625,1181.5999755859375,1202.199951171875,1173.050048828125,1183.0,1676081
2025-03-27,1190.955810546875,1196.75,1212.0,1175.0,1182.0,2004036
2025-03-28,1177.2225341796875,1182.949951171875,1205.0,1175.199951171875,1197.699951171875,1670913
2025-04-01,1169.062255859375,1174.75,1202.0,1168.050048828125,1179.0,1584541
2025-04-02,1189.6619873046875,1195.449951171875,1198.949951171875,1167.3499755859375,1182.4000244140625,1232853
2025-04-03,1194.090576171875,1199.9000244140625,1205.800048828125,1170.25,1170.25,1300511
2025-04-04,1142.7900390625,1148.3499755859375,1200.0999755859375,1143.0,1196.0,1785093
2025-04-07,1105.272705078125,1110.6500244140625,1119.0,1041.5,1049.949951171875,2192949
2025-04-08,1125.8724365234375,1131.3499755859375,1155.6500244140625,1111.050048828125,1135.0,2423486
2025-04-09,1126.3203125,1131.800048828125,1135.5999755859375,1112.0,1133.8499755859375,1537177
2025-04-11,1158.9117431640625,1164.550048828125,1170.300048828125,1148.0,1163.0,3536245
2025-04-15,1204.9378662109375,1210.800048828125,1225.9000244140625,1179.0,1200.0,3176522
2025-04-16,1226.9307861328125,1232.9000244140625,1235.5,1201.5999755859375,1210.0,1909731
2025-04-17,1253.302490234375,1259.4000244140625,1282.5,1218.5999755859375,1232.9000244140625,4280765
2025-04-21,1237.081298828125,1243.0999755859375,1260.0,1209.4000244140625,1259.4000244140625,6049182
2025-04-22,1227.229248046875,1233.199951171875,1255.5999755859375,1227.0,1249.5999755859375,2932537
2025-04-23,1233.1007080078125,1239.0999755859375,1242.800048828125,1216.800048828125,1240.0999755859375,2580999
2025-04-24,1230.413818359375,1236.4000244140625,1248.0,1231.5999755859375,1238.0,2133285
2025-04-25,1187.2239990234375,1193.0,1243.4000244140625,1181.199951171875,1236.300048828125,3628854
2025-04-28,1204.0421142578125,1209.9000244140625,1214.699951171875,1184.0999755859375,1188.0999755859375,2646406
2025-04-29,1210.5106201171875,1216.4000244140625,1223.9000244140625,1202.5,1212.0,2381980
2025-04-30,1210.610107421875,1216.5,1226.5,1203.9000244140625,1215.0999755859375,1824334
2025-05-02,1256.9844970703125,1263.0999755859375,1295.0,1242.699951171875,1255.0,10694521
2025-05-05,1340.577880859375,1347.0999755859375,1377.0,1285.699951171875,1290.0,14191797
2025-05-06,1314.4052734375,1320.800048828125,1356.300048828125,1315.0,1350.0,3604276
2025-05-07,1331.720947265625,1338.199951171875,1341.300048828125,1298.699951171875,1298.800048828125,3269847
2025-05-08,1326.6456298828125,1333.0999755859375,1366.9000244140625,1316.4000244140625,1340.0,5077662
2025-05-09,1299.9754638671875,1306.300048828125,1324.9000244140625,1292.5999755859375,1300.0,2979366
2025-05-12,1355.5052490234375,1362.0999755859375,1375.0,1345.5,1360.0,3662785
2025-05-13,1362.57080078125,1369.199951171875,1391.9000244140625,1347.0999755859375,1360.5999755859375,3356599
2025-05-14,1365.1583251953125,1371.800048828125,1381.9000244140625,1362.0,1380.0,1557379
2025-05-15,1399.3916015625,1406.199951171875,1409.9000244140625,1371.9000244140625,1375.5999755859375,3706424
2025-05-16,1400.5859375,1407.4000244140625,1424.9000244140625,1401.0,1410.9000244140625,2777119
2025-05-19,1391.530029296875,1398.300048828125,1410.5999755859375,1392.0,1407.5,1317210
2025-05-20,1377.896240234375,1384.5999755859375,1407.300048828125,1381.4000244140625,1399.0,2970441
2025-05-21,1377.896240234375,1384.5999755859375,1391.0,1370.199951171875,1380.0,1993690
2025-05-22,1364.76025390625,1371.4000244140625,1408.0,1358.5999755859375,1380.0999755859375,3186493
2025-05-23,1388.64404296875,1395.4000244140625,1398.5,1375.0,1383.0999755859375,1715309
2025-05-26,1393.420654296875,1400.199951171875,1410.5999755859375,1394.800048828125,1395.800048828125,1024835
2025-05-27,1397.4013671875,1404.199951171875,1419.0,1385.4000244140625,1397.0,2571237
2025-05-28,1404.16845703125,1411.0,1427.800048828125,1403.0,1405.0,2035398
2025-05-29,1431.634765625,1438.5999755859375,1441.0,1410.5,1421.0,1662886
2025-05-30,1425.8629150390625,1432.800048828125,1457.5,1428.800048828125,1442.0,2575127
2025-06-02,1460.8924560546875,1468.0,1482.0,1425.300048828125,1432.800048828125,3164701
2025-06-03,1425.3653564453125,1432.300048828125,1472.0,1426.699951171875,1470.0,3677200
2025-06-04,1429.2464599609375,1436.199951171875,1441.0999755859375,1423.0999755859375,1432.300048828125,1446972
2025-06-05,1449.6470947265625,1456.699951171875,1467.699951171875,1438.0,1443.800048828125,2019939
2025-06-06,1464.5745849609375,1471.699951171875,1478.9000244140625,1453.699951171875,1456.699951171875,1269864
2025-06-09,1459.996826171875,1467.0999755859375,1484.0,1463.0999755859375,1482.0,1493331
2025-06-10,1466.6644287109375,1473.800048828125,1494.0,1469.800048828125,1472.0,2125187
2025-06-11,1449.3486328125,1456.4000244140625,1476.0,1448.800048828125,1473.800048828125,2192673
2025-06-12,1438.800048828125,1445.800048828125,1465.5999755859375,1440.0999755859375,1459.800048828125,2192452
2025-06-13,1405.0,1405.0,1423.800048828125,1397.0999755859375,1405.0,3380550
2025-06-16,1400.5999755859375,1400.5999755859375,1411.199951171875,1375.0,1389.0,2823300
2025-06-17,1392.300048828125,1392.300048828125,1414.800048828125,1384.0,1400.5,1571621
2025-06-18,1372.5999755859375,1372.5999755859375,1395.199951171875,1365.199951171875,1387.0,1732093
2025-06-19,1338.0,1338.0,1372.5999755859375,1331.5999755859375,1370.5,2950283
2025-06-20,1349.300048828125,1349.300048828125,1356.699951171875,1334.5999755859375,1338.0,4541583
2025-06-23,1354.800048828125,1354.800048828125,1364.9000244140625,1335.699951171875,1341.0,3921155
2025-06-24,1389.5,1389.5,1418.699951171875,1385.0999755859375,1395.0999755859375,7635176
2025-06-25,1393.0999755859375,1393.0999755859375,1404.0,1385.5,1399.699951171875,1915989
2025-06-26,1429.300048828125,1429.300048828125,1433.0,1395.199951171875,1399.0,2877806
2025-06-27,1440.199951171875,1440.199951171875,1456.800048828125,1427.0,1434.9000244140625,2888390
2025-06-30,1450.199951171875,1450.199951171875,1453.5,1432.699951171875,1440.800048828125,1586196
2025-07-01,1447.0,1447.0,1459.800048828125,1442.0,1450.300048828125,2134736
2025-07-02,1443.9000244140625,1443.9000244140625,1458.0,1440.0,1458.0,1219600
2025-07-03,1431.0999755859375,1431.0999755859375,1451.0999755859375,1426.699951171875,1444.0,978007
2025-07-04,1424.4000244140625,1424.4000244140625,1439.9000244140625,1416.5999755859375,1432.0,608462
2025-07-07,1435.5999755859375,1435.5999755859375,1437.800048828125,1417.0,1424.4000244140625,764520
2025-07-08,1448.5,1448.5,1449.9000244140625,1430.0,1438.0,824935
2025-07-09,1443.0,1443.0,1455.800048828125,1438.300048828125,1448.4000244140625,1008636
2025-07-10,1443.0999755859375,1443.0999755859375,1450.199951171875,1437.199951171875,1444.0,1035509
2025-07-11,1431.699951171875,1431.699951171875,1453.9000244140625,1428.300048828125,1444.0,819864
2025-07-14,1433.0,1433.0,1446.5,1426.0999755859375,1432.0,718442
2025-07-15,1445.0999755859375,1445.0999755859375,1449.300048828125,1429.0,1434.4000244140625,735108
2025-07-16,1456.699951171875,1456.699951171875,1474.0,1442.9000244140625,1447.5,2488981
2025-07-17,1452.5,1452.5,1464.0,1448.9000244140625,1455.0,1168071
2025-07-18,1443.0999755859375,1443.0999755859375,1456.5,1429.0999755859375,1452.4000244140625,1147990
2025-07-21,1450.5,1450.5,1453.0999755859375,1430.0,1442.0999755859375,815780
2025-07-22,1420.699951171875,1420.699951171875,1454.5,1417.0999755859375,1454.5,976668
2025-07-23,1420.800048828125,1420.800048828125,1438.5,1419.0,1430.0,740816
2025-07-24,1411.5999755859375,1411.5999755859375,1426.0,1405.0,1423.199951171875,598011
2025-07-25,1396.300048828125,1396.300048828125,1416.699951171875,1390.0,1411.699951171875,744410
2025-07-28,1376.0,1376.0,1404.0999755859375,1373.5,1396.300048828125,790020
2025-07-29,1395.9000244140625,1395.9000244140625,1398.699951171875,1373.5999755859375,1376.0,782760
2025-07-30,1394.0,1394.0,1403.0999755859375,1391.5,1398.800048828125,627316
2025-07-31,1373.0999755859375,1373.0999755859375,1395.800048828125,1370.300048828125,1382.0999755859375,1412892
2025-08-01,1347.0999755859375,1347.0999755859375,1375.9000244140625,1342.800048828125,1371.0,1239941
2025-08-04,1388.9000244140625,1388.9000244140625,1397.0,1345.199951171875,1349.800048828125,1368323
2025-08-05,1358.0999755859375,1358.0999755859375,1394.199951171875,1346.0,1392.0,3000067
2025-08-06,1367.0999755859375,1367.0999755859375,1386.9000244140625,1358.0999755859375,1374.0,2293293
2025-08-07,1345.4000244140625,1345.4000244140625,1357.9000244140625,1315.0,1351.0,2857406
2025-08-08,1325.0,1325.0,1356.9000244140625,1317.699951171875,1345.4000244140625,1561061
2025-08-11,1339.4000244140625,1339.4000244140625,1348.300048828125,1313.699951171875,1325.0,2053173
2025-08-12,1330.5,1330.5,1349.5999755859375,1328.199951171875,1342.0,1260241
2025-08-13,1319.5999755859375,1319.5999755859375,1339.300048828125,1316.5999755859375,1335.199951171875,1205658
2025-08-14,1300.300048828125,1300.300048828125,1329.0,1290.5,1324.800048828125,2298528
2025-08-18,1327.199951171875,1327.199951171875,1332.0,1295.0,1321.9000244140625,10225114
2025-08-19,1369.4000244140625,1369.4000244140625,1371.699951171875,1325.0,1332.0,3150673
2025-08-20,1370.5999755859375,1370.5999755859375,1374.5999755859375,1358.0,1369.4000244140625,1594619
2025-08-21,1361.800048828125,1361.800048828125,1377.800048828125,1355.300048828125,1371.0999755859375,1227167
2025-08-22,1341.199951171875,1341.199951171875,1364.0,1338.199951171875,1364.0,1210284
2025-08-25,1340.4000244140625,1340.4000244140625,1348.9000244140625,1332.5,1341.300048828125,1214246
2025-08-26,1315.4000244140625,1315.4000244140625,1339.9000244140625,1310.0,1335.199951171875,1652272
2025-08-28,1315.4000244140625,1315.4000244140625,1338.800048828125,1311.199951171875,1316.9000244140625,1785681
2025-08-29,1312.800048828125,1312.800048828125,1322.9000244140625,1303.0,1318.0,1592903
2025-09-01,1335.300048828125,1335.300048828125,1338.5,1316.0999755859375,1318.300048828125,983914
2025-09-02,1336.199951171875,1336.199951171875,1348.800048828125,1328.199951171875,1340.9000244140625,1495993
2025-09-03,1332.4000244140625,1332.4000244140625,1344.800048828125,1327.5999755859375,1338.0,1774676
2025-09-04,1328.199951171875,1328.199951171875,1348.0,1326.0,1338.0,1350147
2025-09-05,1321.800048828125,1321.800048828125,1335.699951171875,1312.800048828125,1330.0,1135666
2025-09-08,1348.300048828125,1348.300048828125,1363.4000244140625,1321.9000244140625,1321.9000244140625,1445628
2025-09-09,1380.9000244140625,1380.9000244140625,1385.0,1348.300048828125,1354.699951171875,3515252
2025-09-10,1389.0999755859375,1389.0999755859375,1404.9000244140625,1385.0,1400.0,2553605
2025-09-11,1393.0999755859375,1393.0999755859375,1423.0999755859375,1388.0,1404.9000244140625,4041646
2025-09-12,1393.0999755859375,1393.0999755859375,1406.5,1391.0999755859375,1395.5,1466190
2025-09-15,1395.199951171875,1395.199951171875,1409.0,1392.199951171875,1393.0999755859375,1254831
2025-09-16,1408.199951171875,1408.199951171875,1412.5999755859375,1396.5999755859375,1400.0,1636246
2025-09-17,1406.0999755859375,1406.0999755859375,1413.0999755859375,1396.199951171875,1410.0,1062568
2025-09-18,1412.800048828125,1412.800048828125,1415.0,1401.0,1410.0,1416920
2025-09-19,1427.800048828125,1427.800048828125,1460.0,1425.0,1447.800048828125,8069167
2025-09-22,1444.199951171875,1444.199951171875,1461.699951171875,1425.0,1433.0,5490489
2025-09-23,1441.5999755859375,1441.5999755859375,1455.0,1423.0999755859375,1453.0,2550337
2025-09-24,1431.5999755859375,1431.5999755859375,1452.4000244140625,1429.0999755859375,1445.0,2603193
2025-09-25,1407.199951171875,1407.199951171875,1439.9000244140625,1404.0999755859375,1431.699951171875,1970560
2025-09-26,1392.0,1392.0,1416.699951171875,1390.300048828125,1407.199951171875,1899079
2025-09-29,1383.199951171875,1383.199951171875,1401.300048828125,1377.5999755859375,1393.5999755859375,1978395
2025-09-30,1403.5,1403.5,1408.0,1387.199951171875,1389.699951171875,1999250
2025-10-01,1422.699951171875,1422.699951171875,1426.9000244140625,1392.699951171875,1406.0,1602493
2025-10-03,1419.0999755859375,1419.0999755859375,1431.0,1412.5,1413.0,1576970
2025-10-06,1400.5,1400.5,1419.0999755859375,1395.0,1419.0999755859375,1338654
2025-10-07,1399.5,1399.5,1415.0,1397.300048828125,1400.800048828125,1608151
2025-10-08,1394.300048828125,1394.300048828125,1411.0999755859375,1386.0,1399.4000244140625,1704405
2025-10-09,1395.5999755859375,1395.5999755859375,1399.800048828125,1388.4000244140625,1394.5,1250770
2025-10-10,1409.4000244140625,1409.4000244140625,1418.0,1395.699951171875,1400.5,1359246
2025-10-13,1437.800048828125,1437.800048828125,1441.9000244140625,1396.0,1400.800048828125,2245061
2025-10-14,1429.0,1429.0,1442.199951171875,1422.0,1440.0,2640234
2025-10-15,1450.699951171875,1450.699951171875,1456.300048828125,1430.0,1430.0,2675240
2025-10-16,1479.5,1479.5,1490.5,1453.0,1454.0,6512312
2025-10-17,1479.4000244140625,1479.4000244140625,1489.0,1462.5,1479.5,3290072
2025-10-20,1467.0,1467.0,1489.0,1459.0999755859375,1488.0,2660484
2025-10-21,1473.5,1473.5,1481.5,1470.0,1477.0,394024
2025-10-23,1453.0999755859375,1453.0999755859375,1483.5,1450.300048828125,1478.800048828125,2999137
2025-10-24,1429.0,1429.0,1463.5,1422.300048828125,1463.0,1907383
2025-10-27,1420.5999755859375,1420.5999755859375,1429.800048828125,1410.0,1429.0,2280976
2025-10-28,1417.9000244140625,1417.9000244140625,1435.0,1410.0,1425.9000244140625,2068057
2025-10-29,1454.800048828125,1454.800048828125,1464.800048828125,1421.5999755859375,1424.0999755859375,3578596
2025-10-30,1457.9000244140625,1457.9000244140625,1463.0,1449.5999755859375,1458.0,1380931
2025-10-31,1451.5,1451.5,1461.699951171875,1443.0,1457.9000244140625,1141853
2025-11-03,1444.699951171875,1444.699951171875,1457.4000244140625,1435.300048828125,1451.5,1059573
2025-11-04,1444.4000244140625,1444.4000244140625,1466.300048828125,1432.0,1449.5999755859375,3554714
2025-11-06,1436.800048828125,1436.800048828125,1466.300048828125,1434.300048828125,1452.0999755859375,2745063
2025-11-07,1448.300048828125,1448.300048828125,1464.0,1425.0,1435.0,2184538
2025-11-10,1444.9000244140625,1444.9000244140625,1463.9000244140625,1441.0,1452.199951171875,1161695
2025-11-11,1474.4000244140625,1474.4000244140625,1476.0,1437.800048828125,1453.0,2258827
2025-11-12,1506.9000244140625,1506.9000244140625,1515.0,1475.5,1477.0,4641466
2025-11-13,1499.0,1499.0,1515.0,1487.800048828125,1515.0,2304918
2025-11-14,1512.699951171875,1512.699951171875,1523.5999755859375,1497.0,1500.0,2345593
2025-11-17,1507.5999755859375,1507.5999755859375,1519.0,1503.0,1518.9000244140625,1750560
2025-11-18,1495.0,1495.0,1518.9000244140625,1490.199951171875,1518.9000244140625,1818617
2025-11-19,1484.199951171875,1484.199951171875,1499.5,1478.0,1499.0,1746304
2025-11-20,1491.0999755859375,1491.0999755859375,1505.0,1487.5999755859375,1500.0,1459401
2025-11-21,1479.800048828125,1479.800048828125,1492.300048828125,1467.0999755859375,1492.0,1165365
2025-11-24,1485.9000244140625,1485.9000244140625,1490.199951171875,1471.300048828125,1482.0,2485518
2025-11-25,1483.9000244140625,1483.9000244140625,1492.4000244140625,1474.5,1490.0,1355333
2025-11-26,1506.199951171875,1506.199951171875,1523.0,1484.300048828125,1484.300048828125,3986754
2025-11-27,1509.0999755859375,1509.0999755859375,1513.9000244140625,1501.0,1511.800048828125,861910
2025-11-28,1516.9000244140625,1516.9000244140625,1534.300048828125,1503.0999755859375,1510.0,2612938
2025-12-01,1530.5,1530.5,1549.0,1523.0,1530.0,4059126
2025-12-02,1518.0999755859375,1518.0999755859375,1530.0,1510.0,1528.0999755859375,1974536
2025-12-03,1497.699951171875,1497.699951171875,1524.0,1488.5999755859375,1514.0,1958074
2025-12-04,1505.5999755859375,1505.5999755859375,1509.0999755859375,1490.199951171875,1497.699951171875,1591805
2025-12-05,1509.4000244140625,1509.4000244140625,1514.0,1493.300048828125,1504.5999755859375,1141428
2025-12-08,1480.5,1480.5,1510.9000244140625,1472.5999755859375,1509.4000244140625,1070689
2025-12-09,1497.199951171875,1497.199951171875,1499.199951171875,1460.9000244140625,1476.9000244140625,1327921
2025-12-10,1498.0999755859375,1498.0999755859375,1521.0,1493.5999755859375,1500.0,1677388
2025-12-11,1504.0,1504.0,1515.0,1495.0,1496.0,1451645
2025-12-12,1522.800048828125,1522.800048828125,1527.4000244140625,1509.5,1512.0,1152570
2025-12-15,1512.5999755859375,1512.5999755859375,1522.800048828125,1508.0999755859375,1522.800048828125,850425
2025-12-16,1499.0,1499.0,1512.5999755859375,1494.199951171875,1512.5999755859375,1122212
2025-12-17,1486.300048828125,1486.300048828125,1500.0,1479.300048828125,1494.0999755859375,964352
2025-12-18,1495.699951171875,1495.699951171875,1498.0,1476.0,1486.4000244140625,683681
2025-12-19,1496.4000244140625,1496.4000244140625,1503.699951171875,1490.699951171875,1495.0,1276175
2025-12-22,1508.699951171875,1508.699951171875,1515.0,1497.5,1497.5,1116833
2025-12-23,1493.5999755859375,1493.5999755859375,1513.800048828125,1491.199951171875,1508.699951171875,928446
2025-12-24,1494.300048828125,1494.300048828125,1507.199951171875,1492.0,1503.0,1318023
2025-12-26,1487.0999755859375,1487.0999755859375,1501.4000244140625,1485.0,1499.5999755859375,876540
2025-12-29,1454.4000244140625,1454.4000244140625,1487.0999755859375,1451.0,1487.0999755859375,1568472
2025-12-30,1461.199951171875,1461.199951171875,1470.5,1447.300048828125,1450.0,3463973
2025-12-31,1469.800048828125,1469.800048828125,1475.0,1461.300048828125,1468.5,707055
2026-01-01,1481.0999755859375,1481.0999755859375,1490.9000244140625,1470.4000244140625,1472.800048828125,981252
2026-01-02,1489.5,1489.5,1495.0,1478.300048828125,1480.0999755859375,1251176
2026-01-05,1493.0,1493.0,1496.800048828125,1479.0999755859375,1488.0,790039
2026-01-06,1473.199951171875,1473.199951171875,1493.0,1470.699951171875,1490.0,1675609
2026-01-07,1465.300048828125,1465.300048828125,1480.4000244140625,1459.0,1473.199951171875,2124534
2026-01-08,1465.199951171875,1465.199951171875,1489.0,1460.300048828125,1468.0,1974347
2026-01-09,1435.9000244140625,1435.9000244140625,1463.0,1431.0,1463.0,2280396
2026-01-12,1443.5,1443.5,1447.0999755859375,1403.9000244140625,1435.9000244140625,1539180
2026-01-13,1428.5999755859375,1428.5999755859375,1449.0,1420.0,1443.5,919873
2026-01-14,1430.0,1430.0,1438.9000244140625,1423.0,1429.0,1278819
2026-01-15,1430.0,1430.0,1430.0,1430.0,1430.0,0
2026-01-16,1421.9000244140625,1421.9000244140625,1448.0,1416.0999755859375,1430.0,1556318
2026-01-19,1403.0,1403.0,1421.0,1395.5999755859375,1421.0,1130162
2026-01-20,1367.5999755859375,1367.5999755859375,1412.9000244140625,1359.5999755859375,1409.0,1799611
2026-01-21,1378.5999755859375,1378.5999755859375,1390.4000244140625,1345.0,1371.699951171875,2141532
2026-01-22,1414.199951171875,1414.199951171875,1421.699951171875,1388.5,1400.0,1689638
2026-01-23,1308.4000244140625,1308.4000244140625,1417.0,1292.0,1417.0,6380222
2026-01-27,1363.9000244140625,1363.9000244140625,1368.300048828125,1322.0,1334.300048828125,3838632
2026-01-28,1381.9000244140625,1381.9000244140625,1384.300048828125,1363.699951171875,1373.9000244140625,2938285
2026-01-29,1417.800048828125,1417.800048828125,1429.0,1371.5999755859375,1384.9000244140625,3918681
2026-01-30,1419.800048828125,1419.800048828125,1428.5,1407.0,1417.800048828125,2227414
2026-02-02,1403.0999755859375,1403.0999755859375,1406.0,1348.0,1348.0,2796673
2026-02-03,1530.800048828125,1530.800048828125,1537.0,1477.199951171875,1477.199951171875,11977119
2026-02-04,1567.9000244140625,1567.9000244140625,1572.300048828125,1508.5,1529.9000244140625,6632728
2026-02-05,1570.199951171875,1570.199951171875,1577.699951171875,1548.5999755859375,1568.0,3285127
2026-02-06,1550.699951171875,1550.699951171875,1575.5,1527.0,1563.0,4429173
2026-02-09,1561.699951171875,1561.699951171875,1583.9000244140625,1554.5,1575.9000244140625,1761025
2026-02-10,1554.699951171875,1554.699951171875,1568.0,1525.0,1565.0,1643366
2026-02-11,1553.4000244140625,1553.4000244140625,1559.4000244140625,1539.199951171875,1554.699951171875,1359416
2026-02-12,1543.699951171875,1543.699951171875,1551.0,1532.5,1542.0999755859375,1107584
2026-02-13,1519.0,1519.0,1543.0,1507.0,1543.0,1838361
2026-02-16,1540.0999755859375,1540.0999755859375,1545.5,1495.300048828125,1517.5,1644108
