Date,Adj Close,Close,High,Low,Open,Volume
2024-11-07,3612.85546875,3646.550048828125,3663.0,3620.0,3647.35009765625,1581009
2024-11-08,3626.478271484375,3660.300048828125,3667.0,3620.64990234375,3640.39990234375,1622142
2024-11-11,3595.319091796875,3628.85009765625,3661.0,3606.0,3646.0,926127
2024-11-12,3558.16552734375,3591.35009765625,3651.0,3580.0,3650.0,1116206
2024-11-13,3515.166259765625,3547.949951171875,3604.85009765625,3535.64990234375,3585.0,1568694
2024-11-14,3493.6669921875,3526.25,3565.75,3500.14990234375,3558.0,1291765
2024-11-18,3509.419921875,3542.14990234375,3568.300048828125,3510.85009765625,3521.10009765625,1233217
2024-11-19,3473.5048828125,3505.89990234375,3607.0,3495.0,3559.89990234375,1826460
2024-11-21,3451.31201171875,3483.5,3530.550048828125,3452.449951171875,3530.0,1510581
2024-11-22,3570.203125,3603.5,3613.5,3473.10009765625,3500.0,2534018
2024-11-25,3718.32177734375,3753.0,3761.0,3654.0,3660.0,4753829
2024-11-26,3668.387451171875,3702.60009765625,3754.89990234375,3690.0,3754.89990234375,1141534
2024-11-27,3664.5234375,3698.699951171875,3720.0,3685.0,3704.0,971816
2024-11-28,3632.17529296875,3666.050048828125,3720.5,3648.0,3700.0,2124283
2024-11-29,3690.38232421875,3724.800048828125,3750.0,3635.10009765625,3635.10009765625,2094305
2024-12-02,3669.823974609375,3704.050048828125,3717.85009765625,3672.89990234375,3706.85009765625,1158369
2024-12-03,3752.05712890625,3787.050048828125,3798.85009765625,3701.5,3721.0,3252670
2024-12-04,3754.880615234375,3789.89990234375,3835.0,3758.050048828125,3775.0,2510166
2024-12-05,3796.14599609375,3831.550048828125,3884.0,3760.0,3810.0,2765170
2024-12-06,3830.970947265625,3866.699951171875,3883.949951171875,3800.0,3832.0,1856562
2024-12-09,3910.826416015625,3947.300048828125,3959.0,3867.5,3867.5,3332753
2024-12-10,3886.8994140625,3923.14990234375,3963.5,3901.300048828125,3955.0,2349493
2024-12-11,3880.55859375,3916.75,3947.64990234375,3902.0,3923.14990234375,1237958
2024-12-12,3824.23388671875,3859.89990234375,3959.0,3846.949951171875,3930.0,1899867
2024-12-13,3851.08349609375,3887.0,3898.0,3794.199951171875,3859.0,2300361
2024-12-16,3842.01806640625,3877.85009765625,3914.39990234375,3857.25,3882.0,918660
2024-12-17,3772.020751953125,3807.199951171875,3875.39990234375,3797.0,3863.050048828125,1690180
2024-12-18,3723.424072265625,3758.14990234375,3819.0,3745.0,3807.199951171875,1318341
2024-12-19,3682.010498046875,3716.35009765625,3762.199951171875,3700.0,3702.14990234375,1856838
2024-12-20,3596.309814453125,3629.85009765625,3725.0,3607.10009765625,3716.35009765625,2796593
2024-12-23,3606.861328125,3640.5,3700.0,3617.050048828125,3670.0,1217612
2024-12-24,3606.1181640625,3639.75,3679.0,3632.39990234375,3647.949951171875,627922
2024-12-26,3595.962890625,3629.5,3665.14990234375,3610.35009765625,3658.0,1124705
2024-12-27,3574.7607421875,3608.10009765625,3643.64990234375,3603.5,3632.39990234375,1309122
2024-12-30,3545.8798828125,3578.949951171875,3623.0,3566.0,3607.89990234375,1591690
2024-12-31,3574.314697265625,3607.64990234375,3620.60009765625,3550.0,3562.550048828125,1267628
2025-01-01,3633.61181640625,3667.5,3689.0,3599.949951171875,3600.0,1202029
2025-01-02,3679.186767578125,3713.5,3724.10009765625,3650.050048828125,3676.60009765625,1882900
2025-01-03,3626.081787109375,3659.89990234375,3719.89990234375,3651.449951171875,3708.0,1290107
2025-01-06,3569.90576171875,3603.199951171875,3692.25,3585.5,3684.75,1212012
2025-01-07,3609.635498046875,3643.300048828125,3649.85009765625,3595.699951171875,3607.10009765625,1453540
2025-01-08,3563.119384765625,3596.35009765625,3663.85009765625,3590.0,3662.0,1813201
2025-01-09,3495.301513671875,3527.89990234375,3606.300048828125,3486.0,3599.89990234375,2921681
2025-01-10,3503.475341796875,3536.14990234375,3552.199951171875,3492.300048828125,3499.949951171875,1794238
2025-01-13,3432.289306640625,3464.300048828125,3534.5,3448.60009765625,3505.550048828125,2137212
2025-01-14,3430.605224609375,3462.60009765625,3491.949951171875,3448.60009765625,3465.85009765625,2924491
2025-01-15,3469.04638671875,3501.39990234375,3526.14990234375,3471.300048828125,3471.300048828125,1155446
2025-01-16,3475.486328125,3507.89990234375,3543.449951171875,3483.75,3535.0,2305460
2025-01-17,3535.675048828125,3568.64990234375,3579.85009765625,3511.949951171875,3524.0,1600246
2025-01-20,3559.800048828125,3593.0,3617.14990234375,3556.5,3574.89990234375,1593334
2025-01-21,3508.3798828125,3541.10009765625,3643.300048828125,3528.10009765625,3612.75,2576596
2025-01-22,3485.691162109375,3518.199951171875,3582.35009765625,3490.10009765625,3563.0,1626055
2025-01-23,3470.87939453125,3503.25,3527.800048828125,3460.60009765625,3492.0,1993204
2025-01-24,3426.24560546875,3458.199951171875,3521.10009765625,3446.050048828125,3514.5,1206454
2025-01-27,3425.70068359375,3457.64990234375,3493.89990234375,3401.14990234375,3447.199951171875,1552938
2025-01-28,3382.35498046875,3413.89990234375,3482.14990234375,3404.050048828125,3464.949951171875,1657689
2025-01-29,3417.82421875,3449.699951171875,3455.0,3412.0,3431.0,1238704
2025-01-30,3389.33984375,3420.949951171875,3517.800048828125,3395.0,3455.0,2717740
2025-01-31,3534.4365234375,3567.39990234375,3590.0,3481.050048828125,3501.050048828125,3995513
2025-02-01,3415.64453125,3447.5,3629.199951171875,3402.0,3578.0,4752505
2025-02-03,3258.80712890625,3289.199951171875,3420.0,3270.0,3420.0,6077580
2025-02-04,3407.37158203125,3439.14990234375,3449.0,3307.25,3316.0,4742516
2025-02-05,3351.938720703125,3383.199951171875,3450.949951171875,3379.449951171875,3444.64990234375,2670316
2025-02-06,3321.77001953125,3352.75,3404.0,3342.699951171875,3404.0,2874856
2025-02-07,3306.06640625,3336.89990234375,3369.949951171875,3311.10009765625,3367.0,1722789
2025-02-10,3297.892578125,3328.64990234375,3349.0,3294.050048828125,3347.800048828125,1236663
2025-02-11,3209.715087890625,3239.64990234375,3361.0,3231.0,3360.949951171875,2593537
2025-02-12,3259.2529296875,3289.64990234375,3300.0,3222.25,3259.0,1632415
2025-02-13,3233.493408203125,3263.64990234375,3314.89990234375,3252.949951171875,3289.64990234375,2127644
2025-02-14,3207.733642578125,3237.64990234375,3285.800048828125,3221.550048828125,3275.050048828125,1378340
2025-02-17,3192.079833984375,3221.85009765625,3239.39990234375,3194.550048828125,3213.550048828125,1966689
2025-02-18,3190.395263671875,3220.14990234375,3241.0,3183.0,3227.0,2428215
2025-02-19,3245.630126953125,3275.89990234375,3302.85009765625,3211.60009765625,3220.14990234375,1677978
2025-02-20,3245.53125,3275.800048828125,3285.449951171875,3247.75,3260.050048828125,1236693
2025-02-21,3284.468017578125,3315.10009765625,3324.89990234375,3270.89990234375,3275.800048828125,1706850
2025-02-24,3227.598388671875,3257.699951171875,3325.5,3250.0,3289.699951171875,1512844
2025-02-25,3196.092041015625,3225.89990234375,3248.949951171875,3206.39990234375,3233.0,2529084
2025-02-27,3179.84375,3209.5,3258.5,3184.0,3238.0,2572065
2025-02-28,3134.61572265625,3163.85009765625,3199.800048828125,3141.0,3199.800048828125,2494680
2025-03-03,3167.756591796875,3197.300048828125,3227.0,3160.0,3165.949951171875,1352460
2025-03-04,3183.311279296875,3213.0,3221.0,3167.800048828125,3171.050048828125,1442098
2025-03-05,3209.715087890625,3239.64990234375,3245.0,3187.85009765625,3213.0,1945855
2025-03-06,3229.77783203125,3259.89990234375,3266.449951171875,3215.0,3250.10009765625,1854837
2025-03-07,3214.718505859375,3244.699951171875,3289.0,3240.10009765625,3259.89990234375,930240
2025-03-10,3148.337646484375,3177.699951171875,3246.300048828125,3169.050048828125,3246.0,1777752
2025-03-11,3165.923583984375,3195.449951171875,3204.39990234375,3161.10009765625,3170.300048828125,1274649
2025-03-12,3164.14013671875,3193.64990234375,3221.949951171875,3153.050048828125,3205.0,1360149
2025-03-13,3157.848876953125,3187.300048828125,3233.14990234375,3178.050048828125,3202.25,1414376
2025-03-17,3144.126708984375,3173.449951171875,3240.050048828125,3159.0,3190.0,2805790
2025-03-18,3144.126708984375,3173.449951171875,3173.449951171875,3173.449951171875,3173.449951171875,0
2025-03-19,3288.876953125,3319.550048828125,3326.60009765625,3268.5,3275.0,1616312
2025-03-20,3320.0859375,3351.050048828125,3358.89990234375,3276.89990234375,3335.25,2434722
2025-03-21,3384.385986328125,3415.949951171875,3455.0,3332.75,3357.0,3042073
2025-03-24,3449.67724609375,3481.85009765625,3517.0,3446.0,3449.0,1955564
2025-03-25,3437.54052734375,3469.60009765625,3525.0,3435.35009765625,3505.0,4235900
2025-03-26,3412.969482421875,3444.800048828125,3496.800048828125,3418.5,3473.0,2315715
2025-03-27,3469.244873046875,3501.60009765625,3528.0,3451.0,3460.0,3467864
2025-03-28,3460.03076171875,3492.300048828125,3514.0,3472.550048828125,3509.89990234375,1348143
2025-04-01,3405.04345703125,3436.800048828125,3501.60009765625,3430.0,3480.0,1935147
2025-04-02,3388.299560546875,3419.89990234375,3457.75,3408.0,3433.0,1338839
2025-04-03,3388.547119140625,3420.14990234375,3463.0,3393.0,3400.0,1200631
2025-04-04,3230.025634765625,3260.14990234375,3403.800048828125,3237.300048828125,3400.0,2366979
2025-04-07,3040.146484375,3068.5,3090.60009765625,2965.300048828125,3049.050048828125,4953864
2025-04-08,3131.89111328125,3161.10009765625,3193.89990234375,3092.699951171875,3124.949951171875,2877816
2025-04-09,3025.92919921875,3054.14990234375,3158.800048828125,3048.0,3158.800048828125,4451381
2025-04-11,3087.158203125,3115.949951171875,3157.0,3100.14990234375,3114.0,3979116
2025-04-15,3227.499267578125,3257.60009765625,3272.0,3176.10009765625,3180.0,2161492
2025-04-16,3197.87548828125,3227.699951171875,3276.800048828125,3224.10009765625,3270.0,1578260
2025-04-17,3217.29443359375,3247.300048828125,3249.89990234375,3162.39990234375,3214.10009765625,3209331
2025-04-21,3250.187744140625,3280.5,3290.0,3225.10009765625,3249.5,1643003
2025-04-22,3227.697509765625,3257.800048828125,3285.0,3248.0,3280.0,2060322
2025-04-23,3270.498291015625,3301.0,3315.0,3266.699951171875,3275.39990234375,2381699
2025-04-24,3270.10205078125,3300.60009765625,3307.0,3280.0,3307.0,1993448
2025-04-25,3241.865478515625,3272.10009765625,3335.699951171875,3230.10009765625,3310.0,2004819
2025-04-28,3296.55517578125,3327.300048828125,3350.800048828125,3254.800048828125,3260.0,1689485
2025-04-29,3291.6015625,3322.300048828125,3376.39990234375,3315.0,3335.0,1843861
2025-04-30,3310.128662109375,3341.0,3355.0,3303.300048828125,3324.0,1930714
2025-05-02,3304.0849609375,3334.89990234375,3374.89990234375,3325.0,3325.0,1411889
2025-05-05,3299.428466796875,3330.199951171875,3350.0,3300.699951171875,3350.0,1947332
2025-05-06,3303.193359375,3334.0,3353.0,3302.800048828125,3346.0,1695516
2025-05-07,3290.709716796875,3321.39990234375,3339.800048828125,3284.10009765625,3332.0,2422707
2025-05-08,3293.1865234375,3323.89990234375,3366.0,3299.800048828125,3310.10009765625,3204333
2025-05-09,3412.07763671875,3443.89990234375,3477.0,3331.0,3331.0,5637694
2025-05-12,3554.0537109375,3587.199951171875,3602.800048828125,3490.0,3513.0,3147384
2025-05-13,3534.040283203125,3567.0,3606.0,3545.0,3587.199951171875,2374439
2025-05-14,3540.084228515625,3573.10009765625,3617.0,3567.0,3587.0,2440116
2025-05-15,3584.767333984375,3618.199951171875,3648.699951171875,3543.0,3594.0,3720879
2025-05-16,3571.39208984375,3604.699951171875,3642.0,3600.0,3642.0,1278520
2025-05-19,3566.93359375,3600.199951171875,3619.89990234375,3587.0,3604.699951171875,1519244
2025-05-20,3534.8330078125,3567.800048828125,3634.0,3556.0,3630.0,1532347
2025-05-21,3555.837158203125,3589.0,3610.5,3555.0,3565.699951171875,1563885
2025-05-22,3518.58447265625,3551.39990234375,3592.0,3536.89990234375,3585.0,1597159
2025-05-23,3566.63623046875,3599.89990234375,3631.60009765625,3551.199951171875,3570.0,1119217
2025-05-26,3614.9853515625,3648.699951171875,3672.5,3608.39990234375,3615.800048828125,1678934
2025-05-27,3606.365966796875,3640.0,3665.0,3603.0,3648.699951171875,2013954
2025-05-28,3612.607666015625,3646.300048828125,3663.0,3620.0,3660.0,1293244
2025-05-29,3621.5244140625,3655.300048828125,3668.89990234375,3618.0,3663.89990234375,1972248
2025-05-30,3641.1416015625,3675.10009765625,3695.300048828125,3654.5,3655.300048828125,2571304
2025-06-02,3645.60009765625,3679.60009765625,3697.300048828125,3605.60009765625,3675.10009765625,1954517
2025-06-03,3644.800048828125,3644.800048828125,3669.199951171875,3615.300048828125,3655.0,2472483
2025-06-04,3626.5,3626.5,3661.699951171875,3615.300048828125,3645.0,1086783
2025-06-05,3642.60009765625,3642.60009765625,3677.39990234375,3612.0,3629.89990234375,1466416
2025-06-06,3656.300048828125,3656.300048828125,3667.0,3623.0,3645.0,1172711
2025-06-09,3678.89990234375,3678.89990234375,3708.89990234375,3662.199951171875,3664.0,898170
2025-06-10,3679.800048828125,3679.800048828125,3704.0,3667.199951171875,3704.0,1454535
2025-06-11,3684.800048828125,3684.800048828125,3692.0,3656.10009765625,3689.89990234375,1265737
2025-06-12,3603.89990234375,3603.89990234375,3708.0,3585.0,3684.800048828125,2335718
2025-06-13,3587.39990234375,3587.39990234375,3596.0,3485.89990234375,3501.199951171875,1981445
2025-06-16,3628.699951171875,3628.699951171875,3653.699951171875,3561.800048828125,3575.5,1322630
2025-06-17,3622.300048828125,3622.300048828125,3627.60009765625,3602.0,3622.0,930603
2025-06-18,3601.5,3601.5,3639.10009765625,3587.199951171875,3622.0,743311
2025-06-19,3621.10009765625,3621.10009765625,3643.0,3591.10009765625,3607.0,1580819
2025-06-20,3662.0,3662.0,3669.89990234375,3614.0,3614.0,2575277
2025-06-23,3583.699951171875,3583.699951171875,3660.0,3574.60009765625,3645.0,1867977
2025-06-24,3604.800048828125,3604.800048828125,3684.0,3597.0,3637.10009765625,2751637
2025-06-25,3619.800048828125,3619.800048828125,3642.0,3608.89990234375,3640.0,1405262
2025-06-26,3659.60009765625,3659.60009765625,3669.0,3620.10009765625,3620.10009765625,2578926
2025-06-27,3679.199951171875,3679.199951171875,3731.39990234375,3665.0,3665.0,2720600
2025-06-30,3669.800048828125,3669.800048828125,3717.5,3652.699951171875,3682.0,1508882
2025-07-01,3666.699951171875,3666.699951171875,3678.89990234375,3645.0,3669.800048828125,1054380
2025-07-02,3596.800048828125,3596.800048828125,3674.199951171875,3583.89990234375,3666.60009765625,1330176
2025-07-03,3582.89990234375,3582.89990234375,3625.0,3576.0,3605.0,1229034
2025-07-04,3594.60009765625,3594.60009765625,3600.0,3570.10009765625,3590.0,696402
2025-07-07,3581.39990234375,3581.39990234375,3609.800048828125,3575.10009765625,3599.89990234375,719539
2025-07-08,3606.39990234375,3606.39990234375,3614.0,3560.0,3580.0,1513912
2025-07-09,3579.699951171875,3579.699951171875,3605.10009765625,3568.199951171875,3605.0,1008876
2025-07-10,3574.699951171875,3574.699951171875,3589.89990234375,3569.0,3575.0,1063910
2025-07-11,3540.60009765625,3540.60009765625,3586.60009765625,3535.5,3575.0,1439747
2025-07-14,3495.89990234375,3495.89990234375,3548.699951171875,3488.0,3540.60009765625,1358844
2025-07-15,3494.0,3494.0,3521.0,3481.699951171875,3519.0,1585193
2025-07-16,3503.800048828125,3503.800048828125,3516.0,3477.0,3504.0,1266964
2025-07-17,3474.0,3474.0,3515.0,3467.5,3515.0,2217275
2025-07-18,3464.800048828125,3464.800048828125,3499.0,3450.0,3489.0,1818696
2025-07-21,3502.800048828125,3502.800048828125,3508.10009765625,3444.89990234375,3467.60009765625,1521623
2025-07-22,3464.60009765625,3464.60009765625,3507.60009765625,3454.10009765625,3502.0,2586522
2025-07-23,3484.89990234375,3484.89990234375,3490.0,3458.60009765625,3476.199951171875,1192261
2025-07-24,3477.5,3477.5,3493.39990234375,3461.0,3484.89990234375,1083671
2025-07-25,3442.89990234375,3442.89990234375,3477.0,3437.39990234375,3470.0,1338744
2025-07-28,3422.199951171875,3422.199951171875,3446.10009765625,3405.10009765625,3430.10009765625,2256080
2025-07-29,3495.60009765625,3495.60009765625,3504.300048828125,3406.5,3418.0,1241060
2025-07-30,3665.10009765625,3665.10009765625,3685.300048828125,3590.0,3622.0,8760659
2025-07-31,3636.5,3636.5,3662.89990234375,3621.0,3625.0,1927627
2025-08-01,3587.300048828125,3587.300048828125,3636.0,3578.10009765625,3636.0,1205945
2025-08-04,3631.10009765625,3631.10009765625,3636.800048828125,3577.0,3595.199951171875,1033049
2025-08-05,3652.60009765625,3652.60009765625,3657.699951171875,3608.300048828125,3630.0,1158433
2025-08-06,3628.39990234375,3628.39990234375,3671.0,3622.199951171875,3650.0,931383
2025-08-07,3641.60009765625,3641.60009765625,3649.0,3599.199951171875,3610.300048828125,1211790
2025-08-08,3607.60009765625,3607.60009765625,3662.300048828125,3600.0,3641.60009765625,1337067
2025-08-11,3668.39990234375,3668.39990234375,3676.89990234375,3600.0,3610.0,1822410
2025-08-12,3686.10009765625,3686.10009765625,3727.89990234375,3673.10009765625,3680.0,2280103
2025-08-13,3693.699951171875,3693.699951171875,3716.0,3681.300048828125,3696.0,1227196
2025-08-14,3677.0,3677.0,3708.5,3641.699951171875,3700.0,1769702
2025-08-18,3635.10009765625,3635.10009765625,3701.5,3621.699951171875,3699.0,1950151
2025-08-19,3613.0,3613.0,3654.0,3608.199951171875,3648.89990234375,1352944
2025-08-20,3592.300048828125,3592.300048828125,3619.89990234375,3580.0,3613.5,1325096
2025-08-21,3612.60009765625,3612.60009765625,3648.0,3588.0,3599.0,1624009
2025-08-22,3595.800048828125,3595.800048828125,3634.5,3582.0,3610.0,1060447
2025-08-25,3603.10009765625,3603.10009765625,3617.89990234375,3584.300048828125,3616.0,980393
2025-08-26,3541.300048828125,3541.300048828125,3600.0,3531.0,3599.0,1787363
2025-08-28,3560.10009765625,3560.10009765625,3576.89990234375,3537.199951171875,3540.0,1695226
2025-08-29,3601.0,3601.0,3615.0,3540.199951171875,3575.60009765625,1678055
2025-09-01,3598.39990234375,3598.39990234375,3628.60009765625,3581.89990234375,3601.0,1094155
2025-09-02,3574.89990234375,3574.89990234375,3619.89990234375,3560.0,3598.39990234375,1230950
2025-09-03,3600.800048828125,3600.800048828125,3606.300048828125,3560.0,3594.0,1314831
2025-09-04,3592.60009765625,3592.60009765625,3624.89990234375,3572.5,3622.89990234375,1434998
2025-09-05,3553.60009765625,3553.60009765625,3609.10009765625,3549.10009765625,3592.800048828125,830812
2025-09-08,3529.60009765625,3529.60009765625,3579.89990234375,3525.0,3570.0,1039999
2025-09-09,3525.0,3525.0,3550.0,3516.39990234375,3547.199951171875,1522116
2025-09-10,3550.0,3550.0,3577.39990234375,3541.10009765625,3559.0,1136732
2025-09-11,3539.699951171875,3539.699951171875,3564.699951171875,3533.0,3548.0,1177793
2025-09-12,3579.800048828125,3579.800048828125,3595.39990234375,3548.10009765625,3556.39990234375,1146873
2025-09-15,3586.199951171875,3586.199951171875,3607.0,3575.5,3581.0,1177076
2025-09-16,3667.800048828125,3667.800048828125,3674.0,3593.10009765625,3603.89990234375,2928060
2025-09-17,3685.5,3685.5,3704.0,3662.699951171875,3672.0,1610471
2025-09-18,3686.0,3686.0,3700.0,3672.5,3691.0,1270148
2025-09-19,3675.39990234375,3675.39990234375,3705.0,3671.0,3679.0,2227521
2025-09-22,3644.5,3644.5,3693.60009765625,3633.89990234375,3693.60009765625,839430
2025-09-23,3657.60009765625,3657.60009765625,3673.5,3613.199951171875,3646.89990234375,1262120
2025-09-24,3673.800048828125,3673.800048828125,3709.199951171875,3637.10009765625,3657.60009765625,1745130
2025-09-25,3644.39990234375,3644.39990234375,3704.0,3635.699951171875,3684.0,1999071
2025-09-26,3729.5,3729.5,3794.89990234375,3661.0,3664.0,5870301
2025-09-29,3688.39990234375,3688.39990234375,3740.0,3679.60009765625,3738.0,2599630
2025-09-30,3659.0,3659.0,3696.60009765625,3648.0,3695.0,1676302
2025-10-01,3670.300048828125,3670.300048828125,3688.0,3615.0,3658.89990234375,2005028
2025-10-03,3733.10009765625,3733.10009765625,3746.0,3666.300048828125,3690.0,1959124
2025-10-06,3737.0,3737.0,3767.0,3703.0,3720.0,1581506
2025-10-07,3729.699951171875,3729.699951171875,3766.0,3725.0,3748.0,1673945
2025-10-08,3729.800048828125,3729.800048828125,3760.0,3715.0,3730.0,1424633
2025-10-09,3769.199951171875,3769.199951171875,3796.39990234375,3730.10009765625,3735.5,1827249
2025-10-10,3784.0,3784.0,3799.0,3760.0,3765.0,1129678
2025-10-13,3769.5,3769.5,3784.0,3745.0,3780.0,1191248
2025-10-14,3744.300048828125,3744.300048828125,3786.800048828125,3730.199951171875,3775.0,1364583
2025-10-15,3828.699951171875,3828.699951171875,3843.89990234375,3744.300048828125,3747.0,2575918
2025-10-16,3861.800048828125,3861.800048828125,3885.89990234375,3830.0,3830.300048828125,2330283
2025-10-17,3839.39990234375,3839.39990234375,3869.5,3830.10009765625,3860.0,1337364
2025-10-20,3872.699951171875,3872.699951171875,3887.60009765625,3845.39990234375,3862.0,1223232
2025-10-21,3888.199951171875,3888.199951171875,3895.0,3877.199951171875,3892.0,260327
2025-10-23,3918.699951171875,3918.699951171875,3966.199951171875,3890.0,3890.0,2815778
2025-10-24,3904.89990234375,3904.89990234375,3939.89990234375,3897.5,3929.300048828125,1146636
2025-10-27,3923.800048828125,3923.800048828125,3948.0,3907.0,3912.0,1057688
2025-10-28,3972.800048828125,3972.800048828125,3986.0,3917.300048828125,3922.10009765625,3391806
2025-10-29,3958.10009765625,3958.10009765625,4016.699951171875,3920.0,3988.0,2563641
2025-10-30,3987.5,3987.5,4062.60009765625,3975.60009765625,3980.0,4959400
2025-10-31,4030.89990234375,4030.89990234375,4045.89990234375,3980.199951171875,4001.10009765625,2328183
2025-11-03,3980.5,3980.5,4041.0,3974.89990234375,4030.0,1154072
2025-11-04,3924.39990234375,3924.39990234375,3990.0,3916.800048828125,3985.0,2042881
2025-11-06,3881.60009765625,3881.60009765625,3978.0,3872.10009765625,3945.0,1749063
2025-11-07,3882.5,3882.5,3892.89990234375,3831.10009765625,3877.10009765625,1577294
2025-11-10,3918.5,3918.5,3943.800048828125,3894.0,3895.0,1397176
2025-11-11,3955.0,3955.0,3966.800048828125,3897.0,3929.0,1775462
2025-11-12,3954.60009765625,3954.60009765625,3973.800048828125,3936.89990234375,3970.0,981350
2025-11-13,4002.5,4002.5,4022.89990234375,3925.60009765625,3954.60009765625,1834962
2025-11-14,4004.39990234375,4004.39990234375,4011.5,3971.60009765625,4002.0,1916910
2025-11-17,4027.699951171875,4027.699951171875,4030.0,4000.10009765625,4004.39990234375,1206133
2025-11-18,3999.60009765625,3999.60009765625,4026.800048828125,3978.89990234375,4020.0,1748928
2025-11-19,4019.60009765625,4019.60009765625,4026.5,3980.300048828125,4007.0,923032
2025-11-20,4037.39990234375,4037.39990234375,4048.0,4007.699951171875,4035.0,1463574
2025-11-21,4024.89990234375,4024.89990234375,4057.0,4015.199951171875,4026.0,1241149
2025-11-24,4013.300048828125,4013.300048828125,4038.0,4003.699951171875,4025.0,1584741
2025-11-25,3996.699951171875,3996.699951171875,4055.5,3981.60009765625,4013.0,1749083
2025-11-26,4062.0,4062.0,4074.60009765625,3998.0,3999.0,2058237
2025-11-27,4081.300048828125,4081.300048828125,4140.0,4059.60009765625,4071.0,2225064
2025-11-28,4069.60009765625,4069.60009765625,4104.2001953125,4054.699951171875,4085.0,1318133
2025-12-01,4073.199951171875,4073.199951171875,4103.39990234375,4050.0,4087.0,1251770
2025-12-02,4030.5,4030.5,4088.60009765625,4023.800048828125,4066.5,1490917
2025-12-03,3988.0,3988.0,4046.89990234375,3970.10009765625,4032.0,1123990
2025-12-04,3983.60009765625,3983.60009765625,4009.199951171875,3961.699951171875,3990.0,1026968
2025-12-05,4038.199951171875,4038.199951171875,4048.0,3975.10009765625,3999.0,1073758
2025-12-08,3996.699951171875,3996.699951171875,4047.89990234375,3976.89990234375,4047.0,1127841
2025-12-09,3997.5,3997.5,4019.89990234375,3949.10009765625,3990.0,1788464
2025-12-10,3991.300048828125,3991.300048828125,4030.0,3970.0,4000.0,957277
2025-12-11,4003.89990234375,4003.89990234375,4015.0,3984.60009765625,3993.199951171875,841371
2025-12-12,4074.10009765625,4074.10009765625,4114.0,4048.60009765625,4061.0,2207898
2025-12-15,4092.300048828125,4092.300048828125,4096.0,4063.800048828125,4072.800048828125,1064975
2025-12-16,4063.800048828125,4063.800048828125,4103.7998046875,4051.199951171875,4083.699951171875,2199214
2025-12-17,4062.39990234375,4062.39990234375,4079.0,4040.0,4079.0,1087334
2025-12-18,4031.10009765625,4031.10009765625,4071.800048828125,4023.39990234375,4067.0,1004303
2025-12-19,4073.5,4073.5,4091.5,4040.10009765625,4040.10009765625,1327935
2025-12-22,4072.39990234375,4072.39990234375,4098.5,4068.5,4081.0,764774
2025-12-23,4058.800048828125,4058.800048828125,4095.0,4053.300048828125,4089.0,1867147
2025-12-24,4053.60009765625,4053.60009765625,4080.699951171875,4048.10009765625,4065.0,1021436
2025-12-26,4047.300048828125,4047.300048828125,4061.5,4030.199951171875,4052.0,594330
2025-12-29,4038.699951171875,4038.699951171875,4061.10009765625,4033.39990234375,4053.0,952143
2025-12-30,4052.0,4052.0,4063.89990234375,4006.199951171875,4039.0,1362208
2025-12-31,4083.5,4083.5,4094.5,4048.0,4058.0,1160164
2026-01-01,4140.39990234375,4140.39990234375,4146.7998046875,4088.300048828125,4090.0,1360716
2026-01-02,4163.39990234375,4163.39990234375,4172.7001953125,4127.10009765625,4138.10009765625,984027
2026-01-05,4150.39990234375,4150.39990234375,4195.0,4132.7998046875,4162.89990234375,1167460
2026-01-06,4140.60009765625,4140.60009765625,4185.0,4129.89990234375,4153.0,1205337
2026-01-07,4157.0,4157.0,4180.0,4094.0,4106.0,1213160
2026-01-08,4028.39990234375,4028.39990234375,4169.89990234375,3991.300048828125,4160.0,2328813
2026-01-09,4025.199951171875,4025.199951171875,4094.0,4006.199951171875,4029.0,1718127
2026-01-12,4019.0,4019.0,4026.89990234375,3944.300048828125,4026.0,1386513
2026-01-13,3887.39990234375,3887.39990234375,4028.0,3837.0,4028.0,4978634
2026-01-14,3865.800048828125,3865.800048828125,3904.89990234375,3856.60009765625,3900.0,1914244
2026-01-15,3865.800048828125,3865.800048828125,3865.800048828125,3865.800048828125,3865.800048828125,0
2026-01-16,3856.39990234375,3856.39990234375,3914.0,3848.699951171875,3890.0,1807300
2026-01-19,3869.800048828125,3869.800048828125,3878.39990234375,3808.5,3820.0,1709380
2026-01-20,3810.5,3810.5,3874.300048828125,3800.0,3858.0,1658119
2026-01-21,3766.5,3766.5,3830.0,3722.0,3800.0,2537185
2026-01-22,3793.800048828125,3793.800048828125,3801.300048828125,3755.10009765625,3798.89990234375,1856812
2026-01-23,3743.800048828125,3743.800048828125,3799.39990234375,3720.10009765625,3798.0,1898703
2026-01-27,3787.800048828125,3787.800048828125,3815.0,3739.0,3743.800048828125,2162193
2026-01-28,3794.0,3794.0,3828.199951171875,3769.10009765625,3804.300048828125,2111741
2026-01-29,3932.89990234375,3932.89990234375,3960.89990234375,3843.60009765625,3860.0,4227139
2026-01-30,3932.300048828125,3932.300048828125,3942.39990234375,3891.800048828125,3902.5,2208465
2026-02-02,3921.300048828125,3921.300048828125,3934.800048828125,3825.0,3830.699951171875,3034613
2026-02-03,4038.800048828125,4038.800048828125,4122.0,4030.60009765625,4117.0,3742190
2026-02-04,4087.10009765625,4087.10009765625,4107.0,4016.89990234375,4029.0,1403373
